Datum;Timestamp;Schlusskurs
04.04.2003;1049414400;1.0726
07.04.2003;1049673600;1.0572
08.04.2003;1049760000;1.0704
09.04.2003;1049846400;1.0758
10.04.2003;1049932800;1.0775
11.04.2003;1050019200;1.0768
14.04.2003;1050278400;1.075
15.04.2003;1050364800;1.0745
16.04.2003;1050451200;1.0834
17.04.2003;1050537600;1.0917
18.04.2003;1050624000;1.0917
21.04.2003;1050883200;1.0917
22.04.2003;1050969600;1.0945
23.04.2003;1051056000;1.0965
24.04.2003;1051142400;1.1017
25.04.2003;1051228800;1.0993
28.04.2003;1051488000;1.1019
29.04.2003;1051574400;1.0989
30.04.2003;1051660800;1.1136
01.05.2003;1051747200;1.1136
02.05.2003;1051833600;1.1218
05.05.2003;1052092800;1.1215
06.05.2003;1052179200;1.1333
07.05.2003;1052265600;1.1388
08.05.2003;1052352000;1.1358
09.05.2003;1052438400;1.1514
12.05.2003;1052697600;1.1591
13.05.2003;1052784000;1.1517
14.05.2003;1052870400;1.1503
15.05.2003;1052956800;1.1478
16.05.2003;1053043200;1.1434
19.05.2003;1053302400;1.1713
20.05.2003;1053388800;1.1611
21.05.2003;1053475200;1.1719
22.05.2003;1053561600;1.1669
23.05.2003;1053648000;1.1793
26.05.2003;1053907200;1.1814
27.05.2003;1053993600;1.1899
28.05.2003;1054080000;1.1795
29.05.2003;1054166400;1.1706
30.05.2003;1054252800;1.1833
02.06.2003;1054512000;1.169
03.06.2003;1054598400;1.1772
04.06.2003;1054684800;1.1718
05.06.2003;1054771200;1.1678
06.06.2003;1054857600;1.1866
09.06.2003;1055116800;1.173
10.06.2003;1055203200;1.1718
11.06.2003;1055289600;1.1725
12.06.2003;1055376000;1.1756
13.06.2003;1055462400;1.1789
16.06.2003;1055721600;1.1897
17.06.2003;1055808000;1.1852
18.06.2003;1055894400;1.1758
19.06.2003;1055980800;1.1633
20.06.2003;1056067200;1.1692
23.06.2003;1056326400;1.1545
24.06.2003;1056412800;1.1561
25.06.2003;1056499200;1.1524
26.06.2003;1056585600;1.148
27.06.2003;1056672000;1.1419
30.06.2003;1056931200;1.1426
01.07.2003;1057017600;1.1535
02.07.2003;1057104000;1.1543
03.07.2003;1057190400;1.1464
04.07.2003;1057276800;1.1482
07.07.2003;1057536000;1.1417
08.07.2003;1057622400;1.1275
09.07.2003;1057708800;1.1346
10.07.2003;1057795200;1.1324
11.07.2003;1057881600;1.1332
14.07.2003;1058140800;1.1262
15.07.2003;1058227200;1.1294
16.07.2003;1058313600;1.1152
17.07.2003;1058400000;1.1229
18.07.2003;1058486400;1.1226
21.07.2003;1058745600;1.1265
22.07.2003;1058832000;1.1367
23.07.2003;1058918400;1.1383
24.07.2003;1059004800;1.1477
25.07.2003;1059091200;1.1485
28.07.2003;1059350400;1.1517
29.07.2003;1059436800;1.151
30.07.2003;1059523200;1.1441
31.07.2003;1059609600;1.1334
01.08.2003;1059696000;1.1216
04.08.2003;1059955200;1.1301
05.08.2003;1060041600;1.1353
06.08.2003;1060128000;1.1401
07.08.2003;1060214400;1.1351
08.08.2003;1060300800;1.1338
11.08.2003;1060560000;1.1278
12.08.2003;1060646400;1.1343
13.08.2003;1060732800;1.1245
14.08.2003;1060819200;1.132
15.08.2003;1060905600;1.1266
18.08.2003;1061164800;1.1229
19.08.2003;1061251200;1.1102
20.08.2003;1061337600;1.1122
21.08.2003;1061424000;1.1015
22.08.2003;1061510400;1.0926
25.08.2003;1061769600;1.0907
26.08.2003;1061856000;1.0859
27.08.2003;1061942400;1.0892
28.08.2003;1062028800;1.0874
29.08.2003;1062115200;1.0914
01.09.2003;1062374400;1.0982
02.09.2003;1062460800;1.0865
03.09.2003;1062547200;1.0803
04.09.2003;1062633600;1.0837
05.09.2003;1062720000;1.0937
08.09.2003;1062979200;1.1067
09.09.2003;1063065600;1.1109
10.09.2003;1063152000;1.1188
11.09.2003;1063238400;1.1236
12.09.2003;1063324800;1.1175
15.09.2003;1063584000;1.1272
16.09.2003;1063670400;1.1246
17.09.2003;1063756800;1.1165
18.09.2003;1063843200;1.1282
19.09.2003;1063929600;1.1275
22.09.2003;1064188800;1.148
23.09.2003;1064275200;1.1492
24.09.2003;1064361600;1.1479
25.09.2003;1064448000;1.1479
26.09.2003;1064534400;1.1473
29.09.2003;1064793600;1.1399
30.09.2003;1064880000;1.1673
01.10.2003;1064966400;1.1675
02.10.2003;1065052800;1.174
03.10.2003;1065139200;1.1706
06.10.2003;1065398400;1.1587
07.10.2003;1065484800;1.1785
08.10.2003;1065571200;1.1814
09.10.2003;1065657600;1.1848
10.10.2003;1065744000;1.1726
13.10.2003;1066003200;1.1666
14.10.2003;1066089600;1.1628
15.10.2003;1066176000;1.1692
16.10.2003;1066262400;1.1605
17.10.2003;1066348800;1.1599
20.10.2003;1066608000;1.1687
21.10.2003;1066694400;1.1646
22.10.2003;1066780800;1.1691
23.10.2003;1066867200;1.1814
24.10.2003;1066953600;1.1788
27.10.2003;1067212800;1.1768
28.10.2003;1067299200;1.1725
29.10.2003;1067385600;1.1709
30.10.2003;1067472000;1.1676
31.10.2003;1067558400;1.1637
03.11.2003;1067817600;1.1587
04.11.2003;1067904000;1.1456
05.11.2003;1067990400;1.1463
06.11.2003;1068076800;1.145
07.11.2003;1068163200;1.1424
10.11.2003;1068422400;1.1499
11.11.2003;1068508800;1.1506
12.11.2003;1068595200;1.158
13.11.2003;1068681600;1.169
14.11.2003;1068768000;1.1782
17.11.2003;1069027200;1.1825
18.11.2003;1069113600;1.1766
19.11.2003;1069200000;1.1924
20.11.2003;1069286400;1.1919
21.11.2003;1069372800;1.1882
24.11.2003;1069632000;1.1791
25.11.2003;1069718400;1.1779
26.11.2003;1069804800;1.1835
27.11.2003;1069891200;1.1913
28.11.2003;1069977600;1.198
01.12.2003;1070236800;1.2004
02.12.2003;1070323200;1.1968
03.12.2003;1070409600;1.211
04.12.2003;1070496000;1.2073
05.12.2003;1070582400;1.2068
08.12.2003;1070841600;1.2185
09.12.2003;1070928000;1.2271
10.12.2003;1071014400;1.2204
11.12.2003;1071100800;1.2163
12.12.2003;1071187200;1.2246
15.12.2003;1071446400;1.2233
16.12.2003;1071532800;1.2348
17.12.2003;1071619200;1.2346
18.12.2003;1071705600;1.2429
19.12.2003;1071792000;1.2429
22.12.2003;1072051200;1.234
23.12.2003;1072137600;1.2418
24.12.2003;1072224000;1.2418
25.12.2003;1072310400;1.2418
26.12.2003;1072396800;1.2418
29.12.2003;1072656000;1.2478
30.12.2003;1072742400;1.2502
31.12.2003;1072828800;1.2502
01.01.2004;1072915200;1.2502
02.01.2004;1073001600;1.2619
05.01.2004;1073260800;1.2662
06.01.2004;1073347200;1.2723
07.01.2004;1073433600;1.2658
08.01.2004;1073520000;1.2577
09.01.2004;1073606400;1.2746
12.01.2004;1073865600;1.2893
13.01.2004;1073952000;1.2753
14.01.2004;1074038400;1.266
15.01.2004;1074124800;1.2646
16.01.2004;1074211200;1.2492
19.01.2004;1074470400;1.2356
20.01.2004;1074556800;1.2479
21.01.2004;1074643200;1.2658
22.01.2004;1074729600;1.2704
23.01.2004;1074816000;1.2761
26.01.2004;1075075200;1.2564
27.01.2004;1075161600;1.2464
28.01.2004;1075248000;1.2604
29.01.2004;1075334400;1.2524
30.01.2004;1075420800;1.2376
02.02.2004;1075680000;1.246
03.02.2004;1075766400;1.2548
04.02.2004;1075852800;1.2551
05.02.2004;1075939200;1.2588
06.02.2004;1076025600;1.2526
09.02.2004;1076284800;1.275
10.02.2004;1076371200;1.2778
11.02.2004;1076457600;1.2688
12.02.2004;1076544000;1.2819
13.02.2004;1076630400;1.2814
16.02.2004;1076889600;1.2753
17.02.2004;1076976000;1.2841
18.02.2004;1077062400;1.2894
19.02.2004;1077148800;1.2709
20.02.2004;1077235200;1.2648
23.02.2004;1077494400;1.2548
24.02.2004;1077580800;1.2572
25.02.2004;1077667200;1.2668
26.02.2004;1077753600;1.2445
27.02.2004;1077840000;1.2395
01.03.2004;1078099200;1.2492
02.03.2004;1078185600;1.2404
03.03.2004;1078272000;1.2172
04.03.2004;1078358400;1.2172
05.03.2004;1078444800;1.2199
08.03.2004;1078704000;1.2385
09.03.2004;1078790400;1.2399
10.03.2004;1078876800;1.2291
11.03.2004;1078963200;1.2197
12.03.2004;1079049600;1.2253
15.03.2004;1079308800;1.2309
16.03.2004;1079395200;1.2329
17.03.2004;1079481600;1.2255
18.03.2004;1079568000;1.2271
19.03.2004;1079654400;1.2343
22.03.2004;1079913600;1.2291
23.03.2004;1080000000;1.2338
24.03.2004;1080086400;1.2288
25.03.2004;1080172800;1.212
26.03.2004;1080259200;1.2142
29.03.2004;1080518400;1.2114
30.03.2004;1080604800;1.2203
31.03.2004;1080691200;1.2227
01.04.2004;1080777600;1.2328
02.04.2004;1080864000;1.2326
05.04.2004;1081123200;1.2117
06.04.2004;1081209600;1.2054
07.04.2004;1081296000;1.2084
08.04.2004;1081382400;1.2174
09.04.2004;1081468800;1.2174
12.04.2004;1081728000;1.2174
13.04.2004;1081814400;1.2002
14.04.2004;1081900800;1.193
15.04.2004;1081987200;1.1942
16.04.2004;1082073600;1.1984
19.04.2004;1082332800;1.2054
20.04.2004;1082419200;1.1914
21.04.2004;1082505600;1.1832
22.04.2004;1082592000;1.1826
23.04.2004;1082678400;1.1896
26.04.2004;1082937600;1.182
27.04.2004;1083024000;1.1869
28.04.2004;1083110400;1.1917
29.04.2004;1083196800;1.1829
30.04.2004;1083283200;1.1959
03.05.2004;1083542400;1.1955
04.05.2004;1083628800;1.2031
05.05.2004;1083715200;1.2148
06.05.2004;1083801600;1.2149
07.05.2004;1083888000;1.2059
10.05.2004;1084147200;1.1833
11.05.2004;1084233600;1.1838
12.05.2004;1084320000;1.1886
13.05.2004;1084406400;1.1875
14.05.2004;1084492800;1.1808
17.05.2004;1084752000;1.2037
18.05.2004;1084838400;1.1993
19.05.2004;1084924800;1.2003
20.05.2004;1085011200;1.193
21.05.2004;1085097600;1.204
24.05.2004;1085356800;1.1949
25.05.2004;1085443200;1.2066
26.05.2004;1085529600;1.2125
27.05.2004;1085616000;1.2155
28.05.2004;1085702400;1.2267
31.05.2004;1085961600;1.2226
01.06.2004;1086048000;1.2249
02.06.2004;1086134400;1.227
03.06.2004;1086220800;1.2212
04.06.2004;1086307200;1.2209
07.06.2004;1086566400;1.2319
08.06.2004;1086652800;1.2321
09.06.2004;1086739200;1.223
10.06.2004;1086825600;1.2073
11.06.2004;1086912000;1.2004
14.06.2004;1087171200;1.197
15.06.2004;1087257600;1.2037
16.06.2004;1087344000;1.2105
17.06.2004;1087430400;1.2025
18.06.2004;1087516800;1.2014
21.06.2004;1087776000;1.2101
22.06.2004;1087862400;1.209
23.06.2004;1087948800;1.2128
24.06.2004;1088035200;1.2117
25.06.2004;1088121600;1.2132
28.06.2004;1088380800;1.2165
29.06.2004;1088467200;1.2159
30.06.2004;1088553600;1.2156
01.07.2004;1088640000;1.2145
02.07.2004;1088726400;1.2155
05.07.2004;1088985600;1.2294
06.07.2004;1089072000;1.2292
07.07.2004;1089158400;1.2365
08.07.2004;1089244800;1.2359
09.07.2004;1089331200;1.239
12.07.2004;1089590400;1.2422
13.07.2004;1089676800;1.2377
14.07.2004;1089763200;1.2367
15.07.2004;1089849600;1.2347
16.07.2004;1089936000;1.237
19.07.2004;1090195200;1.2429
20.07.2004;1090281600;1.2439
21.07.2004;1090368000;1.2338
22.07.2004;1090454400;1.2248
23.07.2004;1090540800;1.2225
26.07.2004;1090800000;1.2168
27.07.2004;1090886400;1.217
28.07.2004;1090972800;1.2013
29.07.2004;1091059200;1.2025
30.07.2004;1091145600;1.2058
02.08.2004;1091404800;1.2085
03.08.2004;1091491200;1.2021
04.08.2004;1091577600;1.2013
05.08.2004;1091664000;1.2062
06.08.2004;1091750400;1.2063
09.08.2004;1092009600;1.2268
10.08.2004;1092096000;1.2273
11.08.2004;1092182400;1.2215
12.08.2004;1092268800;1.2271
13.08.2004;1092355200;1.2191
16.08.2004;1092614400;1.2354
17.08.2004;1092700800;1.2345
18.08.2004;1092787200;1.2331
19.08.2004;1092873600;1.2357
20.08.2004;1092960000;1.2359
23.08.2004;1093219200;1.2269
24.08.2004;1093305600;1.2162
25.08.2004;1093392000;1.2104
26.08.2004;1093478400;1.2072
27.08.2004;1093564800;1.2087
30.08.2004;1093824000;1.2037
31.08.2004;1093910400;1.2114
01.09.2004;1093996800;1.2167
02.09.2004;1094083200;1.2187
03.09.2004;1094169600;1.2176
06.09.2004;1094428800;1.2058
07.09.2004;1094515200;1.2102
08.09.2004;1094601600;1.2085
09.09.2004;1094688000;1.2186
10.09.2004;1094774400;1.223
13.09.2004;1095033600;1.2256
14.09.2004;1095120000;1.2258
15.09.2004;1095206400;1.2253
16.09.2004;1095292800;1.2153
17.09.2004;1095379200;1.2205
20.09.2004;1095638400;1.2159
21.09.2004;1095724800;1.2206
22.09.2004;1095811200;1.23
23.09.2004;1095897600;1.2298
24.09.2004;1095984000;1.2276
27.09.2004;1096243200;1.2265
28.09.2004;1096329600;1.2298
29.09.2004;1096416000;1.2323
30.09.2004;1096502400;1.2338
01.10.2004;1096588800;1.2418
04.10.2004;1096848000;1.2369
05.10.2004;1096934400;1.2284
06.10.2004;1097020800;1.2279
07.10.2004;1097107200;1.228
08.10.2004;1097193600;1.2338
11.10.2004;1097452800;1.2406
12.10.2004;1097539200;1.2317
13.10.2004;1097625600;1.2319
14.10.2004;1097712000;1.2361
15.10.2004;1097798400;1.2393
18.10.2004;1098057600;1.2481
19.10.2004;1098144000;1.2489
20.10.2004;1098230400;1.259
21.10.2004;1098316800;1.2629
22.10.2004;1098403200;1.2625
25.10.2004;1098662400;1.2798
26.10.2004;1098748800;1.2801
27.10.2004;1098835200;1.2759
28.10.2004;1098921600;1.2723
29.10.2004;1099008000;1.2757
01.11.2004;1099267200;1.2746
02.11.2004;1099353600;1.2706
03.11.2004;1099440000;1.271
04.11.2004;1099526400;1.2818
05.11.2004;1099612800;1.2854
08.11.2004;1099872000;1.2954
09.11.2004;1099958400;1.2916
10.11.2004;1100044800;1.2922
11.11.2004;1100131200;1.2885
12.11.2004;1100217600;1.2925
15.11.2004;1100476800;1.2959
16.11.2004;1100563200;1.2977
17.11.2004;1100649600;1.303
18.11.2004;1100736000;1.3053
19.11.2004;1100822400;1.2995
22.11.2004;1101081600;1.3033
23.11.2004;1101168000;1.2991
24.11.2004;1101254400;1.3155
25.11.2004;1101340800;1.319
26.11.2004;1101427200;1.3222
29.11.2004;1101686400;1.3258
30.11.2004;1101772800;1.3301
01.12.2004;1101859200;1.3295
02.12.2004;1101945600;1.3343
03.12.2004;1102032000;1.328
06.12.2004;1102291200;1.3442
07.12.2004;1102377600;1.3446
08.12.2004;1102464000;1.333
09.12.2004;1102550400;1.3293
10.12.2004;1102636800;1.3211
13.12.2004;1102896000;1.3297
14.12.2004;1102982400;1.3313
15.12.2004;1103068800;1.332
16.12.2004;1103155200;1.3417
17.12.2004;1103241600;1.3292
20.12.2004;1103500800;1.3371
21.12.2004;1103587200;1.3388
22.12.2004;1103673600;1.3391
23.12.2004;1103760000;1.3453
24.12.2004;1103846400;1.3453
27.12.2004;1104105600;1.3537
28.12.2004;1104192000;1.3637
29.12.2004;1104278400;1.3624
30.12.2004;1104364800;1.3623
31.12.2004;1104451200;1.3623
03.01.2005;1104710400;1.3537
04.01.2005;1104796800;1.3377
05.01.2005;1104883200;1.3256
06.01.2005;1104969600;1.3177
07.01.2005;1105056000;1.3238
10.01.2005;1105315200;1.3104
11.01.2005;1105401600;1.3144
12.01.2005;1105488000;1.3091
13.01.2005;1105574400;1.3232
14.01.2005;1105660800;1.3114
17.01.2005;1105920000;1.3104
18.01.2005;1106006400;1.3026
19.01.2005;1106092800;1.3093
20.01.2005;1106179200;1.2984
21.01.2005;1106265600;1.2998
24.01.2005;1106524800;1.3085
25.01.2005;1106611200;1.3066
26.01.2005;1106697600;1.3018
27.01.2005;1106784000;1.3069
28.01.2005;1106870400;1.3042
31.01.2005;1107129600;1.3033
01.02.2005;1107216000;1.304
02.02.2005;1107302400;1.3073
03.02.2005;1107388800;1.3018
04.02.2005;1107475200;1.2967
07.02.2005;1107734400;1.2843
08.02.2005;1107820800;1.2761
09.02.2005;1107907200;1.279
10.02.2005;1107993600;1.2794
11.02.2005;1108080000;1.2864
14.02.2005;1108339200;1.2933
15.02.2005;1108425600;1.2992
16.02.2005;1108512000;1.3014
17.02.2005;1108598400;1.3057
18.02.2005;1108684800;1.3061
21.02.2005;1108944000;1.3064
22.02.2005;1109030400;1.3184
23.02.2005;1109116800;1.3217
24.02.2005;1109203200;1.3254
25.02.2005;1109289600;1.3198
28.02.2005;1109548800;1.3254
01.03.2005;1109635200;1.3205
02.03.2005;1109721600;1.3106
03.03.2005;1109808000;1.3153
04.03.2005;1109894400;1.3127
07.03.2005;1110153600;1.3231
08.03.2005;1110240000;1.324
09.03.2005;1110326400;1.3373
10.03.2005;1110412800;1.3426
11.03.2005;1110499200;1.3414
14.03.2005;1110758400;1.3405
15.03.2005;1110844800;1.3361
16.03.2005;1110931200;1.3357
17.03.2005;1111017600;1.3395
18.03.2005;1111104000;1.332
21.03.2005;1111363200;1.3228
22.03.2005;1111449600;1.3175
23.03.2005;1111536000;1.3021
24.03.2005;1111622400;1.3
25.03.2005;1111708800;1.3
28.03.2005;1111968000;1.3
29.03.2005;1112054400;1.2934
30.03.2005;1112140800;1.2968
31.03.2005;1112227200;1.2962
01.04.2005;1112313600;1.2974
04.04.2005;1112572800;1.2889
05.04.2005;1112659200;1.2819
06.04.2005;1112745600;1.2891
07.04.2005;1112832000;1.2915
08.04.2005;1112918400;1.2826
11.04.2005;1113177600;1.2963
12.04.2005;1113264000;1.2992
13.04.2005;1113350400;1.2942
14.04.2005;1113436800;1.287
15.04.2005;1113523200;1.2847
18.04.2005;1113782400;1.2979
19.04.2005;1113868800;1.2991
20.04.2005;1113955200;1.3037
21.04.2005;1114041600;1.3092
22.04.2005;1114128000;1.3057
25.04.2005;1114387200;1.2979
26.04.2005;1114473600;1.298
27.04.2005;1114560000;1.2919
28.04.2005;1114646400;1.2924
29.04.2005;1114732800;1.2958
02.05.2005;1114992000;1.2865
03.05.2005;1115078400;1.2862
04.05.2005;1115164800;1.2945
05.05.2005;1115251200;1.2966
06.05.2005;1115337600;1.2951
09.05.2005;1115596800;1.2821
10.05.2005;1115683200;1.2845
11.05.2005;1115769600;1.2887
12.05.2005;1115856000;1.2768
13.05.2005;1115942400;1.2661
16.05.2005;1116201600;1.2608
17.05.2005;1116288000;1.2659
18.05.2005;1116374400;1.2621
19.05.2005;1116460800;1.2657
20.05.2005;1116547200;1.2639
23.05.2005;1116806400;1.2545
24.05.2005;1116892800;1.2586
25.05.2005;1116979200;1.2584
26.05.2005;1117065600;1.2561
27.05.2005;1117152000;1.2539
30.05.2005;1117411200;1.2527
31.05.2005;1117497600;1.2322
01.06.2005;1117584000;1.2284
02.06.2005;1117670400;1.2283
03.06.2005;1117756800;1.2276
06.06.2005;1118016000;1.2278
07.06.2005;1118102400;1.2308
08.06.2005;1118188800;1.2313
09.06.2005;1118275200;1.2228
10.06.2005;1118361600;1.2224
13.06.2005;1118620800;1.2063
14.06.2005;1118707200;1.2131
15.06.2005;1118793600;1.2045
16.06.2005;1118880000;1.2097
17.06.2005;1118966400;1.2136
20.06.2005;1119225600;1.2216
21.06.2005;1119312000;1.2087
22.06.2005;1119398400;1.2188
23.06.2005;1119484800;1.2088
24.06.2005;1119571200;1.2058
27.06.2005;1119830400;1.2163
28.06.2005;1119916800;1.2107
29.06.2005;1120003200;1.2048
30.06.2005;1120089600;1.2051
01.07.2005;1120176000;1.2053
04.07.2005;1120435200;1.1922
05.07.2005;1120521600;1.1934
06.07.2005;1120608000;1.1927
07.07.2005;1120694400;1.1953
08.07.2005;1120780800;1.1906
11.07.2005;1121040000;1.2019
12.07.2005;1121126400;1.2185
13.07.2005;1121212800;1.2188
14.07.2005;1121299200;1.208
15.07.2005;1121385600;1.2108
18.07.2005;1121644800;1.2072
19.07.2005;1121731200;1.1992
20.07.2005;1121817600;1.2068
21.07.2005;1121904000;1.2163
22.07.2005;1121990400;1.2174
25.07.2005;1122249600;1.2067
26.07.2005;1122336000;1.2011
27.07.2005;1122422400;1.2002
28.07.2005;1122508800;1.2065
29.07.2005;1122595200;1.2089
01.08.2005;1122854400;1.2221
02.08.2005;1122940800;1.2223
03.08.2005;1123027200;1.2308
04.08.2005;1123113600;1.2316
05.08.2005;1123200000;1.2377
08.08.2005;1123459200;1.2378
09.08.2005;1123545600;1.2374
10.08.2005;1123632000;1.2398
11.08.2005;1123718400;1.2408
12.08.2005;1123804800;1.2466
15.08.2005;1124064000;1.2389
16.08.2005;1124150400;1.2337
17.08.2005;1124236800;1.2288
18.08.2005;1124323200;1.2271
19.08.2005;1124409600;1.2149
22.08.2005;1124668800;1.2184
23.08.2005;1124755200;1.2239
24.08.2005;1124841600;1.2186
25.08.2005;1124928000;1.2303
26.08.2005;1125014400;1.2315
29.08.2005;1125273600;1.2312
30.08.2005;1125360000;1.2213
31.08.2005;1125446400;1.2195
01.09.2005;1125532800;1.2372
02.09.2005;1125619200;1.2579
05.09.2005;1125878400;1.2557
06.09.2005;1125964800;1.2463
07.09.2005;1126051200;1.2483
08.09.2005;1126137600;1.2423
09.09.2005;1126224000;1.2412
12.09.2005;1126483200;1.2331
13.09.2005;1126569600;1.228
14.09.2005;1126656000;1.2285
15.09.2005;1126742400;1.2227
16.09.2005;1126828800;1.2267
19.09.2005;1127088000;1.2148
20.09.2005;1127174400;1.2157
21.09.2005;1127260800;1.2223
22.09.2005;1127347200;1.2216
23.09.2005;1127433600;1.2148
26.09.2005;1127692800;1.2064
27.09.2005;1127779200;1.2044
28.09.2005;1127865600;1.2012
29.09.2005;1127952000;1.2052
30.09.2005;1128038400;1.2049
03.10.2005;1128297600;1.2049
04.10.2005;1128384000;1.1928
05.10.2005;1128470400;1.1964
06.10.2005;1128556800;1.2048
07.10.2005;1128643200;1.2162
10.10.2005;1128902400;1.2138
11.10.2005;1128988800;1.2039
12.10.2005;1129075200;1.1983
13.10.2005;1129161600;1.1982
14.10.2005;1129248000;1.2017
17.10.2005;1129507200;1.2035
18.10.2005;1129593600;1.1971
19.10.2005;1129680000;1.1913
20.10.2005;1129766400;1.1977
21.10.2005;1129852800;1.2046
24.10.2005;1130112000;1.1942
25.10.2005;1130198400;1.2042
26.10.2005;1130284800;1.2075
27.10.2005;1130371200;1.2119
28.10.2005;1130457600;1.2159
31.10.2005;1130716800;1.2042
01.11.2005;1130803200;1.2008
02.11.2005;1130889600;1.2016
03.11.2005;1130976000;1.2058
04.11.2005;1131062400;1.1947
07.11.2005;1131321600;1.1821
08.11.2005;1131408000;1.1738
09.11.2005;1131494400;1.1763
10.11.2005;1131580800;1.1779
11.11.2005;1131667200;1.1698
14.11.2005;1131926400;1.1752
15.11.2005;1132012800;1.1705
16.11.2005;1132099200;1.1727
17.11.2005;1132185600;1.168
18.11.2005;1132272000;1.1676
21.11.2005;1132531200;1.1821
22.11.2005;1132617600;1.1694
23.11.2005;1132704000;1.1796
24.11.2005;1132790400;1.1783
25.11.2005;1132876800;1.1756
28.11.2005;1133136000;1.1695
29.11.2005;1133222400;1.1816
30.11.2005;1133308800;1.1773
01.12.2005;1133395200;1.1785
02.12.2005;1133481600;1.1711
05.12.2005;1133740800;1.1702
06.12.2005;1133827200;1.1775
07.12.2005;1133913600;1.1726
08.12.2005;1134000000;1.1766
09.12.2005;1134086400;1.1777
12.12.2005;1134345600;1.1876
13.12.2005;1134432000;1.1922
14.12.2005;1134518400;1.2029
15.12.2005;1134604800;1.2033
16.12.2005;1134691200;1.2007
19.12.2005;1134950400;1.2016
20.12.2005;1135036800;1.1978
21.12.2005;1135123200;1.189
22.12.2005;1135209600;1.1831
23.12.2005;1135296000;1.1876
26.12.2005;1135555200;1.1876
27.12.2005;1135641600;1.1871
28.12.2005;1135728000;1.1909
29.12.2005;1135814400;1.1849
30.12.2005;1135900800;1.1834
02.01.2006;1136160000;1.1848
03.01.2006;1136246400;1.1888
04.01.2006;1136332800;1.2064
05.01.2006;1136419200;1.21
06.01.2006;1136505600;1.209
09.01.2006;1136764800;1.2094
10.01.2006;1136851200;1.2094
11.01.2006;1136937600;1.2051
12.01.2006;1137024000;1.2146
13.01.2006;1137110400;1.2072
16.01.2006;1137369600;1.2154
17.01.2006;1137456000;1.2107
18.01.2006;1137542400;1.2118
19.01.2006;1137628800;1.2084
20.01.2006;1137715200;1.2079
23.01.2006;1137974400;1.2264
24.01.2006;1138060800;1.2273
25.01.2006;1138147200;1.2313
26.01.2006;1138233600;1.2255
27.01.2006;1138320000;1.2211
30.01.2006;1138579200;1.2101
31.01.2006;1138665600;1.2108
01.02.2006;1138752000;1.2122
02.02.2006;1138838400;1.2067
03.02.2006;1138924800;1.2074
06.02.2006;1139184000;1.1988
07.02.2006;1139270400;1.2003
08.02.2006;1139356800;1.1973
09.02.2006;1139443200;1.1968
10.02.2006;1139529600;1.1977
13.02.2006;1139788800;1.1888
14.02.2006;1139875200;1.1915
15.02.2006;1139961600;1.1907
16.02.2006;1140048000;1.1872
17.02.2006;1140134400;1.1876
20.02.2006;1140393600;1.1943
21.02.2006;1140480000;1.1913
22.02.2006;1140566400;1.19
23.02.2006;1140652800;1.1937
24.02.2006;1140739200;1.1896
27.02.2006;1140998400;1.1848
28.02.2006;1141084800;1.1877
01.03.2006;1141171200;1.1942
02.03.2006;1141257600;1.1938
03.03.2006;1141344000;1.2018
06.03.2006;1141603200;1.2053
07.03.2006;1141689600;1.1928
08.03.2006;1141776000;1.1923
09.03.2006;1141862400;1.1928
10.03.2006;1141948800;1.1919
13.03.2006;1142208000;1.1932
14.03.2006;1142294400;1.1972
15.03.2006;1142380800;1.202
16.03.2006;1142467200;1.2076
17.03.2006;1142553600;1.2181
20.03.2006;1142812800;1.2184
21.03.2006;1142899200;1.2144
22.03.2006;1142985600;1.2082
23.03.2006;1143072000;1.2065
24.03.2006;1143158400;1.1969
27.03.2006;1143417600;1.2037
28.03.2006;1143504000;1.2066
29.03.2006;1143590400;1.2003
30.03.2006;1143676800;1.2062
31.03.2006;1143763200;1.2096
03.04.2006;1144022400;1.2065
04.04.2006;1144108800;1.2157
05.04.2006;1144195200;1.2272
06.04.2006;1144281600;1.2319
07.04.2006;1144368000;1.219
10.04.2006;1144627200;1.2122
11.04.2006;1144713600;1.2137
12.04.2006;1144800000;1.2154
13.04.2006;1144886400;1.2116
14.04.2006;1144972800;1.2116
17.04.2006;1145232000;1.2116
18.04.2006;1145318400;1.2235
19.04.2006;1145404800;1.2352
20.04.2006;1145491200;1.235
21.04.2006;1145577600;1.2327
24.04.2006;1145836800;1.2394
25.04.2006;1145923200;1.2393
26.04.2006;1146009600;1.2399
27.04.2006;1146096000;1.2439
28.04.2006;1146182400;1.255
01.05.2006;1146441600;1.255
02.05.2006;1146528000;1.263
03.05.2006;1146614400;1.2645
04.05.2006;1146700800;1.2587
05.05.2006;1146787200;1.2688
08.05.2006;1147046400;1.2768
09.05.2006;1147132800;1.2698
10.05.2006;1147219200;1.2784
11.05.2006;1147305600;1.2707
12.05.2006;1147392000;1.2897
15.05.2006;1147651200;1.285
16.05.2006;1147737600;1.2794
17.05.2006;1147824000;1.2893
18.05.2006;1147910400;1.279
19.05.2006;1147996800;1.2777
22.05.2006;1148256000;1.2763
23.05.2006;1148342400;1.2849
24.05.2006;1148428800;1.2852
25.05.2006;1148515200;1.2786
26.05.2006;1148601600;1.2813
29.05.2006;1148860800;1.2753
30.05.2006;1148947200;1.2847
31.05.2006;1149033600;1.2882
01.06.2006;1149120000;1.2786
02.06.2006;1149206400;1.2814
